idx,Machine_Name,Item No,working time,Thickness 1(mm),Thickness 2(mm),weld force(bar),weld current(kA),weld Voltage(v),weld time(ms),Thickness 1(mm)_scaled,Thickness 2(mm)_scaled,weld force(bar)_scaled,weld current(kA)_scaled,weld Voltage(v)_scaled,weld time(ms)_scaled,is_anomaly
204,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.76,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.4928693019259252,-0.0495359405959121,0.43649902211044,0
205,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,-0.1710002237700249,0.43649902211044,0
206,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,-0.1710002237700249,0.43649902211044,0
207,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.76,2.698,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.4928693019259252,-0.2519764125527727,-1.1457221349398663,0
208,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.76,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.4928693019259252,-0.2519764125527727,0.43649902211044,0
209,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.79,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.7959112016921396,-0.2114883181614078,0.43649902211044,0
210,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.79,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.7959112016921396,-0.2114883181614078,-1.1457221349398663,0
211,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.750000000000002,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.391855335337211,-0.2114883181614078,0.43649902211044,0
212,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.750000000000002,2.699,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.391855335337211,-0.2114883181614078,-2.727943291990173,0
213,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.709,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,0.1933926257522774,-1.1457221349398663,0
214,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.709,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,0.1933926257522774,0.43649902211044,0
215,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.72,2.708,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.0888134355709967,0.1529045313609304,0.43649902211044,0
216,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.72,2.708,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.0888134355709967,0.1529045313609304,0.43649902211044,0
217,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.33,14.76,2.704,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.4928693019259252,-0.0090478462045652,2.0187201791607468,0
218,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.33,14.76,2.704,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.4928693019259252,-0.0090478462045652,-1.1457221349398663,0
219,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.73,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.1710002237700249,-1.1457221349398663,0
220,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.73,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.1710002237700249,0.43649902211044,0
221,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.78,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.6948972351033895,-0.2114883181614078,0.43649902211044,0
222,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.78,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.6948972351033895,-0.2114883181614078,0.43649902211044,0
223,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.77,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.5938832685146753,-0.2114883181614078,0.43649902211044,0
224,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.77,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.5938832685146753,-0.2114883181614078,0.43649902211044,0
225,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.750000000000002,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.391855335337211,-0.13051212937866,0.43649902211044,0
226,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.750000000000002,2.701,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.391855335337211,-0.13051212937866,0.43649902211044,0
227,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.750000000000002,2.7030000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.391855335337211,-0.0495359405959121,-1.1457221349398663,0
228,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.750000000000002,2.7030000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.391855335337211,-0.0495359405959121,-1.1457221349398663,0
229,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.73,2.707,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,0.1124164369695475,-1.1457221349398663,0
230,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.73,2.707,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,0.1124164369695475,-1.1457221349398663,0
231,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,0.0314402481868176,-1.1457221349398663,0
232,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,0.0314402481868176,0.43649902211044,0
233,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.72,2.702,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.0888134355709967,-0.090024034987295,2.0187201791607468,0
234,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.72,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.0888134355709967,-0.090024034987295,-1.1457221349398663,0
235,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.72,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.0888134355709967,-0.1710002237700249,0.43649902211044,0
236,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.72,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.0888134355709967,-0.1710002237700249,-1.1457221349398663,0
237,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.76,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.4928693019259252,-0.2114883181614078,0.43649902211044,0
238,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.76,2.699,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.4928693019259252,-0.2114883181614078,2.0187201791607468,0
239,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.76,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.4928693019259252,-0.090024034987295,-1.1457221349398663,0
240,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.76,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.4928693019259252,-0.090024034987295,0.43649902211044,0
241,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.73,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.1710002237700249,0.43649902211044,0
242,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.73,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.1710002237700249,0.43649902211044,0
243,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.74,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.2519764125527727,0.43649902211044,0
244,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.74,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,-0.2519764125527727,0.43649902211044,0
245,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.78,2.694,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.6948972351033895,-0.4139287901182504,0.43649902211044,0
246,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.78,2.694,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.6948972351033895,-0.4139287901182504,0.43649902211044,0
247,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,-0.1710002237700249,-1.1457221349398663,0
248,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.7,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,-0.1710002237700249,-1.1457221349398663,0
249,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,-0.0090478462045652,0.43649902211044,0
250,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.704,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,-0.0090478462045652,-1.1457221349398663,0
251,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.750000000000002,2.7060000000000004,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.391855335337211,0.0719283425782006,2.0187201791607468,0
252,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.750000000000002,2.7060000000000004,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.391855335337211,0.0719283425782006,0.43649902211044,0
253,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.705,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,0.0314402481868176,0.43649902211044,0
254,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.705,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,0.0314402481868176,-1.1457221349398663,0
255,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.72,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.0888134355709967,-0.0495359405959121,0.43649902211044,0
256,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.72,2.7030000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.0888134355709967,-0.0495359405959121,-1.1457221349398663,0
257,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,-0.2114883181614078,0.43649902211044,0
258,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.699,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,-0.2114883181614078,2.0187201791607468,0
259,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,-0.2114883181614078,-1.1457221349398663,0
260,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,-0.2114883181614078,0.43649902211044,0
261,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.78,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.6948972351033895,-0.2114883181614078,0.43649902211044,0
262,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.78,2.699,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.6948972351033895,-0.2114883181614078,0.43649902211044,0
263,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.76,2.704,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.4928693019259252,-0.0090478462045652,-1.1457221349398663,0
264,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.76,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.4928693019259252,-0.0090478462045652,0.43649902211044,0
265,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.33,14.73,2.708,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,0.1529045313609304,0.43649902211044,0
266,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.33,14.73,2.708,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.1898274021597109,0.1529045313609304,-1.1457221349398663,0
267,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.708,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,0.1529045313609304,0.43649902211044,0
268,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.708,70.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,0.1529045313609304,-2.727943291990173,0
269,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.704,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,-0.0090478462045652,-1.1457221349398663,0
270,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.750000000000002,2.704,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.391855335337211,-0.0090478462045652,0.43649902211044,0
271,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.74,2.695,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.290841368748461,-0.3734406957268855,0.43649902211044,0
272,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.74,2.695,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.290841368748461,-0.3734406957268855,0.43649902211044,0
273,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.74,2.699,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.290841368748461,-0.2114883181614078,2.0187201791607468,0
274,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.74,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.290841368748461,-0.2114883181614078,-1.1457221349398663,0
275,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.74,2.696,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.290841368748461,-0.3329526013355026,-1.1457221349398663,0
276,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.74,2.696,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.290841368748461,-0.3329526013355026,0.43649902211044,0
277,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.73,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,-0.090024034987295,0.43649902211044,0
278,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.73,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,-0.090024034987295,0.43649902211044,0
279,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.33,14.74,2.709,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.290841368748461,0.1933926257522774,0.43649902211044,0
280,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.33,14.74,2.709,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3145295937153411,0.290841368748461,0.1933926257522774,0.43649902211044,0
281,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.74,2.715,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,0.4363211921005029,0.43649902211044,0
282,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.74,2.715,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.290841368748461,0.4363211921005029,0.43649902211044,0
283,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.73,2.7110000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,0.2743688145350432,-1.1457221349398663,0
284,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.73,2.7110000000000003,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.1898274021597109,0.2743688145350432,-1.1457221349398663,0
285,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.707,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,0.1124164369695475,-1.1457221349398663,0
286,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.707,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,0.1124164369695475,-1.1457221349398663,0
287,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.71,2.702,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,-0.0122005310177533,-0.090024034987295,-1.1457221349398663,0
288,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.71,2.702,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,-0.0122005310177533,-0.090024034987295,0.43649902211044,0
289,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.29,14.750000000000002,2.699,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.342003909087773,0.391855335337211,-0.2114883181614078,2.0187201791607468,0
290,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.29,14.750000000000002,2.699,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.342003909087773,0.391855335337211,-0.2114883181614078,-1.1457221349398663,0
291,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.29,14.78,2.697,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.342003909087773,0.6948972351033895,-0.2924645069441376,0.43649902211044,0
292,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.29,14.78,2.697,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.342003909087773,0.6948972351033895,-0.2924645069441376,-1.1457221349398663,0
293,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.76,2.697,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.4928693019259252,-0.2924645069441376,0.43649902211044,0
294,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.32,14.76,2.697,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3213981725584492,0.4928693019259252,-0.2924645069441376,2.0187201791607468,0
295,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.74,2.7060000000000004,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.290841368748461,0.0719283425782006,-1.1457221349398663,0
296,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.74,2.7060000000000004,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.290841368748461,0.0719283425782006,0.43649902211044,0
297,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.74,2.71,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.290841368748461,0.2338807201436603,0.43649902211044,0
298,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.74,2.71,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.290841368748461,0.2338807201436603,0.43649902211044,0
299,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.7,2.707,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,-0.1132144976064675,0.1124164369695475,0.43649902211044,0
300,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.7,2.707,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,-0.1132144976064675,0.1124164369695475,0.43649902211044,0
301,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.73,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.1710002237700249,0.43649902211044,0
302,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.73,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.1898274021597109,-0.1710002237700249,0.43649902211044,0
303,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.29,14.72,2.696,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.342003909087773,0.0888134355709967,-0.3329526013355026,-1.1457221349398663,0
304,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.29,14.72,2.696,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.342003909087773,0.0888134355709967,-0.3329526013355026,-1.1457221349398663,0
305,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.750000000000002,2.698,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.391855335337211,-0.2519764125527727,0.43649902211044,0
306,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.750000000000002,2.698,71.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.391855335337211,-0.2519764125527727,-1.1457221349398663,0
307,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.72,2.7,73.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.0888134355709967,-0.1710002237700249,2.0187201791607468,0
308,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.72,2.7,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.0888134355709967,-0.1710002237700249,0.43649902211044,0
309,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,-0.0495359405959121,0.43649902211044,0
310,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.31,14.76,2.7030000000000003,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.328266751401557,0.4928693019259252,-0.0495359405959121,0.43649902211044,0
311,Spot-01,65235-25800,2020-03-27,0.7,0.7,2.3,14.73,2.7060000000000004,72.0,-1.1102230246251563e-16,-1.1102230246251563e-16,-0.3351353302446652,0.1898274021597109,0.0719283425782006,0.43649902211044,0
